"Green","Rooibos","stab","ar","rate","Plot","Tea_ID","Angle","New distances","ALT","Soilmoist","Distance","Spiral","Vegetation","Soil","Hillshade","X","Y","ID...20","meantemp","mintemp","maxtemp","thermsum","elevation","slope","aspect"
34.3671441099094,12.6417191552427,0.591839143587775,0.225304792739548,0.0294096520111099,"CHHE","169",0,22.4,18.4,29,0.1,1,"Litter","Loose fibric",181,583140.0332,7720046.625,1,6.57863664627075,4.45897436141968,9.15305042266846,121.747428894043,73.0442428588867,1.12614381313324,209.258239746094
37.3546325878594,12.6569872958258,0.55635828280452,0.244890227891905,0.0259790800908742,"CHHE","170",0,20,21.4,35.6,2.5,2,"Moss","Loose fibric",167,583140.1823,7720046.658,2,6.58467769622803,4.46468067169189,9.17371654510498,121.747428894043,73.0442428588867,1.12614381313324,209.258239746094
37.7997565429093,13.5062545989698,0.55107177502483,0.247808380186294,0.0281257055902927,"CHHE","171",0,0,28.2,43.1,22.5,3,"Eriophorum tussock","Loose fibric",190,583140.3448,7720046.589,3,6.58467769622803,4.46468067169189,9.17371654510498,121.747428894043,73.0442428588867,1.12614381313324,209.258239746094
37.9804849201656,11.2380952380952,0.548925357242689,0.248993202802036,0.021438534786374,"CHHE","173",45,4.8,14.2,6.8,0.2,4,"Eriophorum tussock","Litter",192,583140.3725,7720046.262,4,6.58467769622803,4.46468067169189,9.17371654510498,121.747428894043,73.0442428588867,1.12614381313324,209.258239746094
39.036954087346,9.97060984570168,0.536378217489952,0.255919223945546,0.0176300214048168,"CHHE","174",45,0,14.9,13.6,5,5,"Willow shrub","Loose fibric",183,583140.1027,7720046.038,5,6.57863664627075,4.45897436141968,9.15305042266846,121.792861938477,73.0381240844727,0.874296307563782,211.810241699219
49.1437632135306,11.7690875232775,0.416344854946192,0.322177640069702,0.0162357077463194,"CHHE","175",90,25.3,31.4,36.1,0.3,6,"Forbs","Dense mesic",179,583139.6531,7720045.91,6,6.57863664627075,4.45897436141968,9.15305042266846,121.580688476562,73.0033264160156,1.1054208278656,229.406997680664
26.3680981595092,15,0.686839689316993,0.17286449149702,0.072247245854371,"CHHE","176",90,32.5,43.2,31.9,7.5,7,"Moss","Loose fibric",187,583139.1011,7720046.471,7,6.57351541519165,4.45473957061768,9.14044666290283,121.525184631348,73.0227661132812,1.25191140174866,217.647277832031
39.4156046005595,15.316927665921,0.53188118051592,0.258401588355212,0.0320837328654167,"CHHE","177",90,50,43,34.4,25,8,"Willow shrub","Loose fibric",184,583138.6319,7720047.464,8,6.58189105987549,4.45871353149414,9.14256572723389,121.391754150391,73.0251693725586,1.20066928863525,252.353485107422
32.874251497006,11.0653570079335,0.609569459655511,0.215517658270158,0.0257277761999174,"CHHE","178",135,9.6,22.4,33.5,0.4,9,"Willow shrub","Loose fibric",180,583139.7389,7720048.972,9,6.61709451675415,4.48258924484253,9.2177734375,121.803581237793,73.0549697875977,0.944457173347473,259.119232177734
36.3160936145623,9.91537895511405,0.568692474886434,0.238081753862688,0.019237805781379,"CHHE","179",135,0,33,25.2,10,10,"Willow shrub","Moss",183,583142.9206,7720050.467,10,6.61741065979004,4.46140241622925,9.24117279052734,121.681869506836,73.1190795898438,1.60576951503754,225.758316040039
38.8621794871795,9.35706084959816,0.53845392533041,0.254773433217614,0.0163468321435346,"CHHE","181",180,23,17.8,23.6,0.5,11,"Grasses","Dense mesic",174,583147.3282,7720048.198,11,6.53516435623169,4.45375633239746,9.15626430511475,122.063545227051,73.1424789428711,1.10494220256805,148.655197143555
29.4704353476283,11.4080353851824,0.649994829600614,0.193202854060461,0.0318836931147688,"CHHE","182",180,35,14.7,12.3,12.5,12,"Moss","Moss",197,583147.881,7720040.511,12,6.60342836380005,4.49841213226318,9.16739177703857,122.368370056152,72.9312438964844,1.83799624443054,237.275115966797
40.7307813982917,13.0887885628292,0.516261503583234,0.267023650022055,0.024060163426417,"CHHE","183",180,50,38.5,35.4,27.5,13,"Litter","Litter",176,583140.9773,7720034.096,13,6.59291505813599,4.46052169799805,9.19785022735596,121.699264526367,72.6870574951172,1.98711729049683,193.340835571289
38.5639075753144,15.0749542961609,0.541996347086527,0.252818016408237,0.0323937868147507,"CHHE","184",225,5.75,45.5,36.6,0.75,14,"Bare soil","Mineral",165,583131.8708,7720034.068,14,6.68999099731445,4.64601039886475,9.36458683013916,126.301620483398,72.6758728027344,2.39695310592651,137.828384399414
36.768992248062,13.0400890868597,0.563313631258171,0.24105087554549,0.0278084316087828,"CHHE","185",225,20,38,23.5,15,15,"Moss","Very dense humic",181,583122.7368,7720045.3,15,6.66407346725464,4.48210000991821,9.27535820007324,122.078964233398,72.9927215576172,3.12560653686523,189.959625244141
32.7278731836196,13.7879939209727,0.611307919434447,0.214558028472185,0.0367487225447334,"CHHE","186",270,24,19.5,40.6,1,16,"Eriophorum tussock","Litter",153,583123.6418,7720057.828,16,6.58169889450073,4.55235052108765,9.11987495422363,121.950988769531,73.2962875366211,1.76385760307312,179.694702148438
27.917598211434,11.6537753222836,0.668437075873705,0.183022734117715,0.0361655108688638,"CHHE","188",270,7.5,33.2,29.4,17.5,17,"Moss","Litter",NA,583137.4486,7720068.805,17,NA,NA,NA,122.782646179199,73.5373001098633,4.49483442306519,174.946197509766
35.3716012084592,11.8007117437722,0.579909724365092,0.231889832150469,0.0253961891776821,"CHHE","189",270,0,18.5,36.5,30,18,"Dryas","Loose fibric",NA,583164.1935,7720052.51,18,NA,NA,NA,NA,73.1766052246094,1.38661098480225,131.648162841797
38.3112680200059,14.7016274864376,0.544996816864538,0.251161757090775,0.0314395854615853,"CHHE","191",315,11.75,43.2,27,1.75,19,"Grasses","Loose fibric",176,583140.9903,7720034.097,19,6.59291505813599,4.46052169799805,9.19785022735596,121.699264526367,72.6870574951172,1.98711729049683,193.340835571289
29.5269016697588,12.1034613921643,0.649324208197639,0.193573037074903,0.0350549463512342,"CHHE","192",315,30,17.3,4.8,20,20,"Litter","Litter",189,583115.3064,7720044.704,20,6.56701850891113,4.47392892837524,9.15878772735596,121.614654541016,72.8744964599609,1.6232168674469,190.075912475586
NA,14.1319572429045,NA,NA,NA,"CHKO","145",0,22.4,36.9,48.3,0.1,1,"Dryas","Dense mesic",197,582991.1577,7720006.952,21,6.8040189743042,4.67209053039551,9.3544225692749,125.036994934082,68.7610855102539,2.57958626747131,281.482208251953
38.1278801843318,13.9061345158906,0.547174819663518,0.249959499545738,0.0290245232443651,"CHKO","146",0,20,30.6,31.2,2.5,2,"Moss","Moss",200,582991.2429,7720007.039,22,6.8040189743042,4.67209053039551,9.3544225692749,125.036994934082,68.7610855102539,2.57958626747131,281.482208251953
38.4449452672247,14.4194899124476,0.543409201101844,0.252038120991782,0.0303179223844264,"CHKO","147",0,0,36.2,48.3,22.5,3,"Dryas","Loose fibric",195,582991.5111,7720006.936,23,6.8040189743042,4.67209053039551,9.3544225692749,125.036994934082,68.7610855102539,2.57958626747131,281.482208251953
34.908843537415,14.2339622641509,0.585405658700535,0.228856076397305,0.0347413823552269,"CHKO","149",45,4.8,28,10.2,0.2,4,"Dryas","Dense mesic",179,582991.5342,7720006.647,24,6.79825496673584,4.67187070846558,9.33237934112549,125.036994934082,68.7610855102539,2.57958626747131,281.482208251953
32.1952021031876,NA,0.617634179297059,0.211065933028024,NA,"CHKO","150",45,0,32.5,24.5,5,5,"Moss","Moss",183,582991.2474,7720006.347,25,6.79825496673584,4.67187070846558,9.33237934112549,125.036994934082,68.7610855102539,2.57958626747131,281.482208251953
35.268247036806,12.6122148638705,0.581137208589003,0.231212260858871,0.0281613561808389,"CHKO","151",90,25.3,37.3,37.8,0.3,6,"Grasses","Dense mesic",199,582990.7254,7720006.235,26,6.80622911453247,4.67227268218994,9.35821723937988,125.462860107422,68.7089538574219,2.63234972953796,277.519775390625
36.8956801470588,12.6026885735624,0.561809024381724,0.241881418541288,0.0262897222649386,"CHKO","152",90,32.5,28.4,28.3,7.5,7,"Forbs","Dense mesic",185,582990.1955,7720006.628,27,6.80622911453247,4.67227268218994,9.35821723937988,125.462860107422,68.7089538574219,2.63234972953796,277.519775390625
36.342645381984,14.1862170087977,0.568377133230593,0.238255822456712,0.0323180224292053,"CHKO","153",90,50,33.7,44,25,8,"Dryas","Dense mesic",170,582989.6249,7720007.721,28,6.81389379501343,4.67312955856323,9.39485740661621,126.204818725586,68.6907577514648,2.98125052452087,236.956161499023
38.4919309961046,14.1355311355311,0.542851175818235,0.252346150948334,0.029334074575786,"CHKO","155",135,0,52.2,29.5,10,10,"Dryas","Dense mesic",175,582993.7312,7720011.091,29,6.84096193313599,4.67068195343018,9.53947162628174,126.968284606934,68.9548721313477,2.4935085773468,185.32829284668
41.3479333744602,12.5298736770229,0.508931907666743,0.271069586967958,0.0221549891738624,"CHKO","157",180,23,22.3,33.7,0.5,11,"Moss","Dense mesic",184,582998.4966,7720008.583,30,6.8214111328125,4.67096471786499,9.36090278625488,125.632698059082,69.0672378540039,2.01569652557373,279.443176269531
33.4472511144131,15.1274248763788,0.602764238546163,0.219274140322518,0.0418148792440926,"CHKO","158",180,35,33.3,23.9,12.5,12,"Grasses","Loose fibric",194,582999.8977,7720002.131,31,6.74885749816895,4.5233473777771,9.33502101898193,122.538757324219,69.2487487792969,3.21811461448669,271.711212158203
36.7583497053045,12.0007710100231,0.563440027252915,0.240981104956391,0.0246124244124303,"CHKO","159",180,50,43.1,41.5,27.5,13,"Grasses","Loose fibric",174,582993.3591,7719994.598,32,6.76986122131348,4.61481380462646,9.43787288665771,123.93904876709,68.9777069091797,3.93287444114685,243.638320922852
38.6342903139254,12.75,0.541160447578083,0.253279432936898,0.0249986970185445,"CHKO","160",225,5.75,31.8,48.5,0.75,14,"Dryas","Dense mesic",182,582983.5562,7719993.929,33,6.85036897659302,4.67627954483032,9.40981864929199,125.26180267334,68.214111328125,5.55149173736572,248.041748046875
NA,13.3296089385475,NA,NA,NA,"CHKO","161",225,20,30.3,35.8,15,15,"Dryas","Loose fibric",182,582974.1888,7720003.068,34,6.81031942367554,4.62698459625244,9.49871730804443,125.813659667969,67.9846954345703,2.59830498695374,218.962280273438
39.8730964467005,16.4326375711575,0.52644778566864,0.261400822310911,0.035377741861884,"CHKO","162",270,24,13.2,49.5,1,16,"Dryas","Dense mesic",178,582973.6688,7720016.481,35,6.76637506484985,4.54032468795776,9.32165622711182,123.387451171875,68.0311584472656,3.08221530914307,263.694793701172
41.4771003942978,18.0261194029851,0.507397857549907,0.271916382632451,0.0388378934402603,"CHKO","164",270,7.5,42.5,29.2,17.5,17,"Dryas","Dense mesic",185,582987.3731,7720029.015,36,6.79958915710449,4.58712816238403,9.42956447601318,125.370384216309,68.6427688598633,4.6177282333374,292.929718017578
39.3160967472894,12.9102609939221,0.533062983998938,0.257749232832586,0.0248184949446884,"CHKO","165",270,0,34.5,31.1,30,18,"Grasses","Loose fibric",191,583015.4492,7720012.653,37,6.74819755554199,4.66439247131348,9.25133419036865,122.399848937988,69.8346710205078,2.08974313735962,264.734771728516
37.5577949021933,13.4825122226401,0.553945428715044,0.246222123349295,0.02832620220509,"CHKO","167",315,11.75,46,14.6,1.75,19,"Dryas","Dense mesic",197,582995.8972,7719979.899,38,6.84149074554443,4.650071144104,9.40330791473389,125.110794067383,68.5096664428711,5.2091326713562,291.177490234375
40.1423097974822,14.4738805970149,0.523250477464582,0.263165736439551,0.0285174235857476,"CHKO","168",315,30,51.4,43.9,20,20,"Willow shrub","Dense mesic",164,582966.8831,7720001.326,39,6.85822486877441,4.67916631698608,9.50955486297607,127.186904907227,67.63720703125,3.89317655563354,217.622650146484
32.9137115839243,NA,0.609100812542466,0.215776351476559,NA,"DG","25",0,NA,64.2,41.5,0.1,1,"Moss","Mineral",174,582097.4474,7719565.787,40,7.12062644958496,5.04324913024902,9.77629661560059,139.546752929688,5.17530727386475,3.73189806938171,225.097991943359
34.2133417243549,14.2616342982778,0.593665775245191,0.224296492064655,0.0360770643883865,"DG","26",0,NA,55.3,19.8,2.5,2,"Moss","Mineral",179,582097.6265,7719565.802,41,7.12062644958496,5.04324913024902,9.77629661560059,139.546752929688,5.17530727386475,3.73189806938171,225.097991943359
33.5668400122362,NA,0.601343942847551,0.220058143548152,NA,"DG","27",0,NA,50.4,19.6,22.5,3,"Moss","Mineral",182,582097.7618,7719565.573,42,7.12742233276367,5.04376220703125,9.79419231414795,139.546752929688,5.17530727386475,3.73189806938171,225.097991943359
39.5354053188081,14.0446927374302,0.530458369135296,0.259186980237317,0.0278790378074451,"DG","28",45,NA,61.3,41.9,0.2,4,"Willow shrub","Very dense humic",190,582097.7336,7719565.254,43,7.12742233276367,5.04376220703125,9.79419231414795,139.546752929688,5.1830735206604,3.78107666969299,244.155502319336
33.516693163752,11.4951887490748,0.601939511119335,0.219729389862127,0.0264484880832402,"DG","29",45,NA,48,18.8,5,5,"Willow shrub","Litter",196,582097.414,7719564.953,44,7.12742233276367,5.04376220703125,9.79419231414795,139.909957885742,5.1830735206604,3.78107666969299,244.155502319336
41.8938480096502,12.8141459744168,0.50244836093052,0.274648504766353,0.0224435214086472,"DG","30",90,NA,61.9,38.4,0.3,6,"Willow shrub","Very dense humic",193,582096.8998,7719564.992,45,7.16674184799194,5.04461193084717,9.89620494842529,139.814605712891,5.11306381225586,4.24711275100708,221.138397216797
36.2890980868509,14.59375,0.569013086854502,0.237904776056315,0.0339442026525591,"DG","31",90,NA,61.2,13.8,7.5,7,"Willow shrub","Litter",174,582096.1955,7719565.519,46,7.16674184799194,5.04461193084717,9.89620494842529,139.456604003906,5.14248371124268,3.02866315841675,228.134353637695
32.9123791705644,12.7319236016371,0.609116636929164,0.215767616415101,0.0318493881820876,"DG","32",90,NA,37.6,6.7,25,8,"Willow shrub","Very dense humic",194,582095.9591,7719566.877,47,7.14945554733276,5.04510927200317,9.86001968383789,139.247940063477,5.17183017730713,4.53833484649658,231.292709350586
40.2176578786021,14.3241379310345,0.522355607142493,0.263659704857344,0.02798884100323,"DG","34",135,NA,57.5,35.8,0.4,9,"Willow shrub","Very dense humic",178,582097.3162,7719568.167,48,7.12147188186646,5.04290819168091,9.80253982543945,138.9365234375,5.32742023468018,4.36048555374146,198.591873168945
36.03003003003,13.6240601503759,0.572089904631472,0.236206372643427,0.0307099301596698,"DG","35",135,NA,52.5,14.5,10,10,"Willow shrub","Very dense humic",192,582101.4911,7719568.471,49,7.11415338516235,5.04147958755493,9.77028369903564,139.41423034668,5.54815101623535,9.83976364135742,226.582412719727
32.9255483472351,14.2011278195489,0.608960233405759,0.215853951160021,0.0383094727858072,"DG","37",180,NA,53.9,16.7,0.5,11,"Willow shrub","Very dense humic",175,582104.6692,7719564.137,50,7.07767009735107,5.04356861114502,9.7100944519043,138.541473388672,5.59653472900391,7.44834756851196,225.018737792969
NA,16.1047463175123,NA,NA,NA,"DG","38",180,NA,46.8,23.5,12.5,12,"Willow shrub","Dense mesic",182,582103.838,7719558.02,51,7.15934371948242,5.04619216918945,9.90260028839111,140.387985229492,5.03801679611206,9.07266616821289,217.055770874023
32.6323891625616,11.2042459736457,0.612441933936323,0.21393205246715,0.026491737497762,"DG","39",180,NA,46.2,20.6,27.5,13,"Forbs","Very dense humic",190,582098.7657,7719553.14,52,7.21988391876221,5.05108642578125,9.93655204772949,139.977035522461,4.17684936523438,5.75948715209961,216.562408447266
NA,15.0580130529369,NA,NA,NA,"DG","40",225,NA,62.6,29.9,0.75,14,"Willow shrub","Dense mesic",175,582086.1624,7719555.745,53,7.17647361755371,5.05642032623291,9.91358947753906,140.226348876953,4.02354383468628,3.62865614891052,214.322509765625
33.0526918671248,14.7715156130998,0.607450215354812,0.216687481124144,0.0408839571160642,"DG","41",225,NA,34.2,31.2,15,15,"Moss","Loose fibric",180,582079.9934,7719567.888,54,7.13251447677612,5.04748630523682,9.83252620697021,138.271072387695,4.2632303237915,5.4355845451355,224.757049560547
NA,11.6176470588235,NA,NA,NA,"DG","42",270,NA,65.8,41.5,1,16,"Willow shrub","Dense mesic",177,582084.3979,7719580.667,55,7.18853092193604,5.04286050796509,9.83879280090332,136.975891113281,5.21832084655762,5.56920051574707,219.852600097656
28.6918274687855,11.3729809104258,0.659241954052429,0.188098441363059,0.0331404002337895,"DG","44",270,NA,46.4,9,17.5,17,"Willow shrub","Very dense humic",177,582095.3063,7719587.983,56,7.24564218521118,5.0351185798645,9.88406944274902,139.938827514648,6.75117349624634,8.05733489990234,247.894805908203
NA,NA,NA,NA,NA,"DG","45",270,NA,47.6,20.4,30,18,"Willow shrub","Dense mesic",135,582121.8548,7719560.727,57,7.19939804077148,5.04439640045166,9.87429428100586,139.582290649414,5.98762178421021,4.9391016960144,182.436676025391
31.2244301578025,8.54314531191632,0.62916353731826,0.20470172740032,0.0192914928953605,"DG","47",315,NA,52.2,20.4,1.75,19,"Willow shrub","Dense mesic",184,582100.7371,7719538.14,58,7.22505903244019,5.05464124679565,9.86703205108643,139.082229614258,3.61232733726501,5.31986141204834,250.828018188477
32.8638086905803,10.4770256050509,0.609693483484794,0.215449197116394,0.023788983934585,"DG","48",315,NA,4.9,49.3,20,20,"Willow shrub","Very dense humic",186,582067.6193,7719569.912,59,7.22237873077393,5.05176496505737,9.93145561218262,139.121765136719,3.66831088066101,6.8358302116394,227.484893798828
34.6312124089902,12.5197415649677,0.588702940510805,0.227035976838036,0.0286328452573465,"ECN","73",0,22.4,22.3,36.1,0.1,1,"Sedge","Loose fibric",181,582735.9968,7719907.938,60,6.97974014282227,4.79717254638672,9.70141220092773,131.677124023438,47.6734924316406,3.69356989860535,229.422302246094
52.7367424242424,17.0860685630926,0.373672892823724,0.345732563161304,0.0243432842841973,"ECN","74",0,20,27.3,48.5,2.5,2,"Sedge","Loose fibric",179,582736.0742,7719907.969,61,6.97974014282227,4.79717254638672,9.70141220092773,131.677124023438,47.7216491699219,3.56485795974731,226.286804199219
39.9130434782609,17.7143882310728,0.525973355365073,0.26166270783848,0.0403600715307059,"ECN","75",0,0,24.5,42.4,22.5,3,"Sedge","Loose fibric",169,582736.2308,7719907.881,62,6.97865343093872,4.79709768295288,9.68175220489502,131.677124023438,47.7216491699219,3.56485795974731,226.286804199219
34.9073792894018,12.9163636363636,0.585423048819457,0.22884647705166,0.0296806364334508,"ECN","77",45,4.8,20,42.4,0.2,4,"Sedge","Loose fibric",169,582736.2555,7719907.639,63,6.98536348342896,4.79774904251099,9.69427394866943,131.677124023438,47.7216491699219,3.56485795974731,226.286804199219
38.7556492919554,14.5272314674735,0.539719129549223,0.254075040488829,0.0302890453869726,"ECN","78",45,0,22,44.6,5,5,"Sedge","Loose fibric",178,582735.9592,7719907.329,64,6.9878044128418,4.79794263839722,9.71588516235352,131.677124023438,47.6734924316406,3.69356989860535,229.422302246094
36.2073170731707,13.9838025453143,0.569984357800823,0.237368634493946,0.0317660030326068,"ECN","79",90,25.3,18.7,41.7,0.3,6,"Sedge","Loose fibric",181,582735.5056,7719907.22,65,6.9878044128418,4.79794263839722,9.71588516235352,132.344390869141,47.6309509277344,3.20214557647705,220.991958618164
37.3567356735674,16.6692073170732,0.55633330553958,0.244904015342152,0.0407658575209366,"ECN","80",90,32.5,44.5,48.1,7.5,7,"Sedge","Loose fibric",187,582735.0039,7719907.745,66,7.00610542297363,4.79851150512695,9.73847484588623,132.344390869141,47.6058807373047,2.67494440078735,137.810470581055
38.0433417085427,18.0007418397626,0.548178839566001,0.249405280559567,0.0456865408435742,"ECN","81",90,50,15.6,35.9,25,8,"Sedge","Loose fibric",182,582734.5398,7719908.879,67,6.98870801925659,4.79713249206543,9.71960258483887,132.790328979492,47.676830291748,1.58216094970703,150.811813354492
34.560968896229,16.8565169769989,0.589537186505594,0.226575473048912,0.048659195223344,"ECN","82",135,9.6,16.5,39.2,0.4,9,"Sedge","Loose fibric",180,582735.6285,7719910.264,68,6.96162176132202,4.79593324661255,9.6757698059082,131.302444458008,47.8013000488281,4.4564847946167,217.056442260742
35.2187028657617,12.1444444444444,0.581725619171476,0.230887458217345,0.0266616573684053,"ECN","83",135,0,44.4,16.4,10,10,"Sedge","Loose fibric",177,582739.054,7719911.524,69,6.99219608306885,4.78663492202759,9.70510292053223,131.119033813477,47.9979820251465,3.85493111610413,224.941497802734
37.2431769395891,14.9750712250712,0.557681984090391,0.244159544782104,0.0339352589265749,"ECN","85",180,23,22.3,42.3,0.5,11,"Moss","Dense mesic",180,582743.3826,7719908.326,70,6.99536514282227,4.77354955673218,9.63577365875244,131.026870727539,48.0134048461914,1.63643527030945,244.396286010742
40.1403294691885,12.7249637155297,0.523273996802987,0.263152753764751,0.023599729370083,"ECN","86",180,35,41.7,6.5,12.5,12,"Moss","Moss",200,582743.8701,7719901.824,71,7.01209688186646,4.79868459701538,9.63541412353516,131.774383544922,47.8305130004883,6.61651706695557,262.048706054688
30.9312839059675,14.7579693034238,0.632645084252168,0.202779913492803,0.0464697954938761,"ECN","87",180,50,43.3,21.4,27.5,13,"Litter","Litter",165,582737.1446,7719895.408,72,6.95713424682617,4.80273294448853,9.6298131942749,130.71711730957,47.0176277160645,8.97252941131592,253.857437133789
34.8201839977697,12.6942404329339,0.586458622354279,0.228274840460438,0.0290051351743108,"ECN","88",225,5.75,23.2,41.1,0.75,14,"Equisetum and Pedicites","Moss",178,582726.9242,7719895.931,73,6.95049524307251,4.80650234222412,9.66373825073242,131.480392456055,46.3066940307617,7.17288064956665,221.54719543457
31.4408901251738,18.5401459854015,0.626592753857793,0.206120799870498,0.0820498157021702,"ECN","89",225,20,31.4,28,15,15,"Moss","Moss",162,582718.5567,7719906.677,74,6.89102745056152,4.80046701431274,9.77679920196533,132.41374206543,46.7079544067383,5.66744041442871,159.110229492188
34.6997228210656,14.4159758854559,0.587889277659553,0.227485118731927,0.0358689957478357,"ECN","90",270,24,19.9,41.2,1,16,"Dryas","Dense mesic",129,582720.6479,7719920.574,75,6.82208395004272,4.79226636886597,9.7014274597168,131.399429321289,48.3358154296875,11.5769367218018,163.213317871094
39.0346133044889,14.4817518248175,0.536406017761414,0.255903878195699,0.0298033564933568,"ECN","92",270,7.5,24.5,40.1,17.5,17,"Sedge and equisetum","Loose fibric",164,582732.8051,7719930.023,76,6.83292436599731,4.71078395843506,9.71666812896729,130.497222900391,48.7714462280273,2.51499009132385,140.46745300293
33.9737609329446,12.5037147102526,0.596511152815385,0.222725843645908,0.0294341342016003,"ECN","93",270,0,35,42.7,30,18,"Forbs","Dense mesic",162,582761.521,7719909.705,77,6.96960020065308,4.78310489654541,9.55138301849365,129.373687744141,50.0981140136719,5.06820106506348,196.333923339844
50.6449721489299,19.5696571845368,0.398515770202732,0.332019294848092,0.0317917159385684,"ECN","95",315,11.75,27.1,48.7,1.75,19,"Litter","Litter",174,582738.5316,7719880.603,78,6.96934795379639,4.81337547302246,9.67796230316162,133.645217895508,45.0171813964844,12.7610445022583,206.989761352539
37.6711970726607,10.7592592592593,0.552598609588352,0.24696556750723,0.0204319754199068,"ECN","96",315,30,38.6,36.1,20,20,"Moss","Loose fibric",161,582711.2289,7719906.03,79,6.86014556884766,4.76268291473389,9.75806903839111,132.556823730469,46.8118896484375,8.38465690612793,166.653930664062
